time	 veloc	 accel 
136.37000 	  3.73331 	  0.32074 	 
136.38000 	  3.73633 	  0.28473 	 
136.39000 	  3.73901 	  0.25197 	 
136.40000 	  3.74138 	  0.22066 	 
136.41000 	  3.74343 	  0.18914 	 
136.42000 	  3.74516 	  0.15661 	 
136.43000 	  3.74656 	  0.12331 	 
136.44000 	  3.74762 	  0.09019 	 
136.45000 	  3.74836 	  0.05822 	 
136.46000 	  3.74879 	  0.02776 	 
136.47000 	  3.74892 	 -0.00167 	 
136.48000 	  3.74876 	 -0.03110 	 
136.49000 	  3.74830 	 -0.06157 	 
136.50000 	  3.74752 	 -0.09351 	 
136.51000 	  3.74642 	 -0.12652 	 
136.52000 	  3.74499 	 -0.15964 	 
136.53000 	  3.74323 	 -0.19193 	 
136.54000 	  3.74116 	 -0.22320 	 
136.55000 	  3.73877 	 -0.25429 	 
136.56000 	  3.73607 	 -0.28691 	 
136.57000 	  3.73302 	 -0.32282 	 
136.58000 	  3.72960 	 -0.36299 	 
136.59000 	  3.72575 	 -0.40687 	 
136.60000 	  3.72145 	 -0.45258 	 
136.61000 	  3.71670 	 -0.49779 	 
136.62000 	  3.71150 	 -0.54117 	 
136.63000 	  3.70588 	 -0.58384 	 
136.64000 	  3.69981 	 -0.62992 	 
136.65000 	  3.69325 	 -0.68597 	 
136.66000 	  3.68604 	 -0.75906 	 
136.67000 	  3.67799 	 -0.85417 	 
136.68000 	  3.66888 	 -0.97166 	 
136.69000 	  3.65850 	 -1.10598 	 
136.70000 	  3.64674 	 -1.24603 	 
136.71000 	  3.63361 	 -1.37742 	 
136.72000 	  3.61927 	 -1.48586 	 
136.73000 	  3.60401 	 -1.56078 	 
136.74000 	  3.58818 	 -1.59774 	 
136.75000 	  3.57217 	 -1.59917 	 
136.76000 	  3.55629 	 -1.57284 	 
136.77000 	  3.54077 	 -1.52907 	 
136.78000 	  3.52574 	 -1.47729 	 
136.79000 	  3.51123 	 -1.42347 	 
136.80000 	  3.49727 	 -1.36901 	 
136.81000 	  3.48386 	 -1.31146 	 
136.82000 	  3.47106 	 -1.24662 	 
136.83000 	  3.45897 	 -1.17089 	 
136.84000 	  3.44769 	 -1.08320 	 
136.85000 	  3.43733 	 -0.98551 	 
136.86000 	  3.42799 	 -0.88199 	 
136.87000 	  3.41970 	 -0.77727 	 
136.88000 	  3.41244 	 -0.67454 	 
136.89000 	  3.40620 	 -0.57444 	 
136.90000 	  3.40095 	 -0.47508 	 
136.91000 	  3.39671 	 -0.37326 	 
136.92000 	  3.39350 	 -0.26617 	 
136.93000 	  3.39140 	 -0.15286 	 
136.94000 	  3.39046 	 -0.03490 	 
136.95000 	  3.39071 	  0.08423 	 
136.96000 	  3.39214 	  0.20057 	 
136.97000 	  3.39470 	  0.31132 	 
136.98000 	  3.39834 	  0.41601 	 
136.99000 	  3.40301 	  0.51651 	 
137.00000 	  3.40867 	  0.61602 	 
137.01000 	  3.41533 	  0.71737 	 
137.02000 	  3.42303 	  0.82144 	 
137.03000 	  3.43177 	  0.92640 	 
137.04000 	  3.44154 	  1.02824 	 
137.05000 	  3.45231 	  1.12229 	 
137.06000 	  3.46395 	  1.20515 	 
137.07000 	  3.47637 	  1.27612 	 
137.08000 	  3.48944 	  1.33753 	 
137.09000 	  3.50310 	  1.39352 	 
137.10000 	  3.51731 	  1.44782 	 
137.11000 	  3.53206 	  1.50140 	 
137.12000 	  3.54732 	  1.55088 	 
137.13000 	  3.56303 	  1.58855 	 
137.14000 	  3.57902 	  1.60420 	 
137.15000 	  3.59501 	  1.58821 	 
137.16000 	  3.61066 	  1.53481 	 
137.17000 	  3.62558 	  1.44450 	 
137.18000 	  3.63945 	  1.32456 	 
137.19000 	  3.65202 	  1.18757 	 
137.20000 	  3.66319 	  1.04831 	 
137.21000 	  3.67302 	  0.92012 	 
137.22000 	  3.68166 	  0.81187 	 
137.23000 	  3.68934 	  0.72651 	 
137.24000 	  3.69626 	  0.66143 	 
137.25000 	  3.70261 	  0.61039 	 
137.26000 	  3.70849 	  0.56627 	 
137.27000 	  3.71394 	  0.52340 	 
137.28000 	  3.71895 	  0.47895 	 
137.29000 	  3.72352 	  0.43301 	 
137.30000 	  3.72762 	  0.38754 	 
137.31000 	  3.73128 	  0.34483 	 
137.32000 	  3.73453 	  0.30627 	 
137.33000 	  3.73741 	  0.27171 	 
137.34000 	  3.73997 	  0.23974 	 
137.35000 	  3.74221 	  0.20851 	 
137.36000 	  3.74414 	  0.17663 	 
137.37000 	  3.74574 	  0.14372 	 
137.38000 	  3.74701 	  0.11036 	 
137.39000 	  3.74795 	  0.07759 	 
137.40000 	  3.74857 	  0.04621 	 
137.41000 	  3.74888 	  0.01625 	 
137.42000 	  3.74889 	 -0.01304 	 
137.43000 	  3.74862 	 -0.04278 	 
137.44000 	  3.74803 	 -0.07381 	 
137.45000 	  3.74714 	 -0.10625 	 
137.46000 	  3.74591 	 -0.13944 	 
137.47000 	  3.74435 	 -0.17232 	 
137.48000 	  3.74246 	 -0.20418 	 
137.49000 	  3.74027 	 -0.23522 	 
137.50000 	  3.73776 	 -0.26668 	 
137.51000 	  3.73493 	 -0.30039 	 
137.52000 	  3.73174 	 -0.33792 	 
137.53000 	  3.72815 	 -0.37967 	 
137.54000 	  3.72413 	 -0.42455 	 
137.55000 	  3.71966 	 -0.47032 	 
137.56000 	  3.71473 	 -0.51487 	 
137.57000 	  3.70937 	 -0.55768 	 
137.58000 	  3.70358 	 -0.60102 	 
137.59000 	  3.69733 	 -0.65011 	 
137.60000 	  3.69053 	 -0.71199 	 
137.61000 	  3.68302 	 -0.79326 	 
137.62000 	  3.67459 	 -0.89733 	 
137.63000 	  3.66501 	 -1.02236 	 
137.64000 	  3.65410 	 -1.16047 	 
137.65000 	  3.64180 	 -1.29894 	 
137.66000 	  3.62817 	 -1.42298 	 
137.67000 	  3.61343 	 -1.51935 	 
137.68000 	  3.59790 	 -1.57966 	 
137.69000 	  3.58196 	 -1.60218 	 
137.70000 	  3.56597 	 -1.59169 	 
137.71000 	  3.55021 	 -1.55733 	 
137.72000 	  3.53487 	 -1.50948 	 
137.73000 	  3.52004 	 -1.45644 	 
137.74000 	  3.50574 	 -1.40245 	 
137.75000 	  3.49199 	 -1.34723 	 
137.76000 	  3.47881 	 -1.28737 	 
137.77000 	  3.46627 	 -1.21861 	 
137.78000 	  3.45448 	 -1.13820 	 
137.79000 	  3.44355 	 -1.04623 	 
137.80000 	  3.43358 	 -0.94571 	 
137.81000 	  3.42465 	 -0.84122 	 
137.82000 	  3.41676 	 -0.73702 	 
137.83000 	  3.40990 	 -0.63539 	 
137.84000 	  3.40404 	 -0.53591 	 
137.85000 	  3.39918 	 -0.43599 	 
137.86000 	  3.39533 	 -0.33238 	 
137.87000 	  3.39255 	 -0.22285 	 
137.88000 	  3.39090 	 -0.10742 	 
137.89000 	  3.39042 	  0.01148 	 
137.90000 	  3.39113 	  0.12996 	 
137.91000 	  3.39300 	  0.24435 	 
137.92000 	  3.39599 	  0.35266 	 
137.93000 	  3.40004 	  0.45539 	 
137.94000 	  3.40509 	  0.55511 	 
137.95000 	  3.41114 	  0.65508 	 
137.96000 	  3.41820 	  0.75753 	 
137.97000 	  3.42630 	  0.86230 	 
137.98000 	  3.43544 	  0.96660 	 
137.99000 	  3.44561 	  1.06595 	 
138.00000 	  3.45673 	  1.15592 	 
138.01000 	  3.46869 	  1.23407 	 
138.02000 	  3.48138 	  1.30091 	 
138.03000 	  3.49468 	  1.35969 	 
138.04000 	  3.50856 	  1.41468 	 
138.05000 	  3.52297 	  1.46881 	 
138.06000 	  3.53793 	  1.52146 	 
138.07000 	  3.55338 	  1.56746 	 
138.08000 	  3.56923 	  1.59783 	 
138.09000 	  3.58525 	  1.60218 	 
138.10000 	  3.60115 	  1.57203 	 
138.11000 	  3.61656 	  1.50385 	 
138.12000 	  3.63111 	  1.40082 	 
138.13000 	  3.64450 	  1.27256 	 
138.14000 	  3.65653 	  1.13293 	 
138.15000 	  3.66717 	  0.99657 	 
138.16000 	  3.67651 	  0.87539 	 
138.17000 	  3.68475 	  0.77602 	 
138.18000 	  3.69211 	  0.69910 	 
138.19000 	  3.69879 	  0.64033 	 
138.20000 	  3.70495 	  0.59279 	 
138.21000 	  3.71066 	  0.54969 	 
138.22000 	  3.71594 	  0.50637 	 
138.23000 	  3.72078 	  0.46119 	 
138.24000 	  3.72516 	  0.41515 	 
138.25000 	  3.72909 	  0.37051 	 
138.26000 	  3.73258 	  0.32933 	 
138.27000 	  3.73569 	  0.29242 	 
138.28000 	  3.73845 	  0.25908 	 
138.29000 	  3.74088 	  0.22761 	 
138.30000 	  3.74300 	  0.19625 	 
138.31000 	  3.74480 	  0.16395 	 
138.32000 	  3.74627 	  0.13075 	 
138.33000 	  3.74741 	  0.09750 	 
138.34000 	  3.74823 	  0.06522 	 
138.35000 	  3.74872 	  0.03443 	 
138.36000 	  3.74892 	  0.00485 	 
138.37000 	  3.74882 	 -0.02449 	 
138.38000 	  3.74843 	 -0.05466 	 
138.39000 	  3.74772 	 -0.08627 	 
138.40000 	  3.74670 	 -0.11911 	 
138.41000 	  3.74534 	 -0.15230 	 
138.42000 	  3.74365 	 -0.18483 	 
138.43000 	  3.74165 	 -0.21629 	 
138.44000 	  3.73933 	 -0.24730 	 
138.45000 	  3.73670 	 -0.27941 	 
138.46000 	  3.73373 	 -0.31446 	 
138.47000 	  3.73039 	 -0.35367 	 
138.48000 	  3.72664 	 -0.39685 	 
138.49000 	  3.72245 	 -0.44236 	 
138.50000 	  3.71780 	 -0.48785 	 
138.51000 	  3.71270 	 -0.53165 	 
138.52000 	  3.70717 	 -0.57423 	 
138.53000 	  3.70121 	 -0.61904 	 
138.54000 	  3.69476 	 -0.67223 	 
138.55000 	  3.68771 	 -0.74098 	 
138.56000 	  3.67987 	 -0.83095 	 
138.57000 	  3.67101 	 -0.94372 	 
138.58000 	  3.66093 	 -1.07508 	 
138.59000 	  3.64948 	 -1.21504 	 
138.60000 	  3.63665 	 -1.34965 	 
138.61000 	  3.62256 	 -1.46431 	 
138.62000 	  3.60747 	 -1.54732 	 
138.63000 	  3.59174 	 -1.59277 	 
138.64000 	  3.57574 	 -1.60159 	 
138.65000 	  3.55980 	 -1.58059 	 
138.66000 	  3.54419 	 -1.53981 	 
138.67000 	  3.52904 	 -1.48915 	 
138.68000 	  3.51442 	 -1.43550 	 
138.69000 	  3.50033 	 -1.38128 	 
138.70000 	  3.48680 	 -1.32477 	 
138.71000 	  3.47386 	 -1.26192 	 
138.72000 	  3.46159 	 -1.18882 	 
138.73000 	  3.45012 	 -1.10372 	 
138.74000 	  3.43956 	 -1.00795 	 
138.75000 	  3.42999 	 -0.90532 	 
138.76000 	  3.42146 	 -0.80052 	 
138.77000 	  3.41397 	 -0.69719 	 
138.78000 	  3.40750 	 -0.59659 	 
138.79000 	  3.40203 	 -0.49732 	 
138.80000 	  3.39756 	 -0.39634 	 
138.81000 	  3.39412 	 -0.29058 	 
138.82000 	  3.39177 	 -0.17861 	 
138.83000 	  3.39057 	 -0.06143 	 
138.84000 	  3.39055 	  0.05779 	 
138.85000 	  3.39172 	  0.17506 	 
138.86000 	  3.39403 	  0.28719 	 
138.87000 	  3.39744 	  0.39314 	 
138.88000 	  3.40188 	  0.49432 	 
138.89000 	  3.40732 	  0.59376 	 
138.90000 	  3.41376 	  0.69454 	 
138.91000 	  3.42122 	  0.79806 	 
138.92000 	  3.42973 	  0.90311 	 
138.93000 	  3.43928 	  1.00606 	 
138.94000 	  3.44983 	  1.10222 	 
138.95000 	  3.46129 	  1.18773 	 
138.96000 	  3.47354 	  1.26125 	 
138.97000 	  3.48648 	  1.32447 	 
138.98000 	  3.50001 	  1.38129 	 
138.99000 	  3.51409 	  1.43575 	 
139.00000 	  3.52872 	  1.48962 	 
139.01000 	  3.54388 	  1.54055 	 
139.02000 	  3.55950 	  1.58169 	 
139.03000 	  3.57545 	  1.60315 	 
139.04000 	  3.59146 	  1.59490 	 
139.05000 	  3.60722 	  1.55004 	 
139.06000 	  3.62234 	  1.46755 	 
139.07000 	  3.63647 	  1.35328 	 
139.08000 	  3.64934 	  1.21882 	 
139.09000 	  3.66082 	  1.07881 	 
139.10000 	  3.67094 	  0.94718 	 
139.11000 	  3.67983 	  0.83402 	 
139.12000 	  3.68770 	  0.74362 	 
139.13000 	  3.69477 	  0.67446 	 
139.14000 	  3.70124 	  0.62093 	 
139.15000 	  3.70722 	  0.57584 	 
139.16000 	  3.71276 	  0.53304 	 
139.17000 	  3.71788 	  0.48903 	 
139.18000 	  3.72254 	  0.44329 	 
139.19000 	  3.72674 	  0.39750 	 
139.20000 	  3.73050 	  0.35402 	 
139.21000 	  3.73384 	  0.31449 	 
139.22000 	  3.73680 	  0.27912 	 
139.23000 	  3.73943 	  0.24673 	 
139.24000 	  3.74174 	  0.21549 	 
139.25000 	  3.74374 	  0.18383 	 
139.26000 	  3.74541 	  0.15112 	 
139.27000 	  3.74676 	  0.11778 	 
139.28000 	  3.74777 	  0.08479 	 
139.29000 	  3.74846 	  0.05307 	 
139.30000 	  3.74883 	  0.02283 	 
139.31000 	  3.74892 	 -0.00652 	 
139.32000 	  3.74870 	 -0.03606 	 
139.33000 	  3.74819 	 -0.06676 	 
139.34000 	  3.74736 	 -0.09892 	 
139.35000 	  3.74621 	 -0.13203 	 
139.36000 	  3.74472 	 -0.16506 	 
139.37000 	  3.74291 	 -0.19718 	 
139.38000 	  3.74078 	 -0.22832 	 
139.39000 	  3.73834 	 -0.25954 	 
139.40000 	  3.73559 	 -0.29259 	 
139.41000 	  3.73248 	 -0.32918 	 
139.42000 	  3.72899 	 -0.37004 	 
139.43000 	  3.72507 	 -0.41438 	 
139.44000 	  3.72070 	 -0.46016 	 
139.45000 	  3.71587 	 -0.50511 	 
139.46000 	  3.71060 	 -0.54822 	 
139.47000 	  3.70490 	 -0.59108 	 
139.48000 	  3.69876 	 -0.63832 	 
139.49000 	  3.69210 	 -0.69673 	 
139.50000 	  3.68477 	 -0.77322 	 
139.51000 	  3.67656 	 -0.87216 	 
139.52000 	  3.66725 	 -0.99299 	 
139.53000 	  3.65665 	 -1.12915 	 
139.54000 	  3.64466 	 -1.26881 	 
139.55000 	  3.63131 	 -1.39732 	 
139.56000 	  3.61679 	 -1.50080 	 
139.57000 	  3.60141 	 -1.56954 	 
139.58000 	  3.58553 	 -1.60028 	 
139.59000 	  3.56952 	 -1.59646 	 
139.60000 	  3.55369 	 -1.56651 	 
139.61000 	  3.53824 	 -1.52083 	 
139.62000 	  3.52329 	 -1.46842 	 
139.63000 	  3.50888 	 -1.41452 	 
139.64000 	  3.49501 	 -1.35979 	 
139.65000 	  3.48170 	 -1.30134 	 
139.66000 	  3.46901 	 -1.23489 	 
139.67000 	  3.45704 	 -1.15717 	 
139.68000 	  3.44590 	 -1.06761 	 
139.69000 	  3.43572 	 -0.96863 	 
139.70000 	  3.42655 	 -0.86461 	 
139.71000 	  3.41843 	 -0.76006 	 
139.72000 	  3.41134 	 -0.65780 	 
139.73000 	  3.40526 	 -0.55800 	 
139.74000 	  3.40018 	 -0.45847 	 
139.75000 	  3.39610 	 -0.35594 	 
139.76000 	  3.39308 	 -0.24781 	 
139.77000 	  3.39117 	 -0.13356 	 
139.78000 	  3.39042 	 -0.01513 	 
139.79000 	  3.39086 	  0.10380 	 
139.80000 	  3.39248 	  0.21935 	 
139.81000 	  3.39523 	  0.32906 	 
139.82000 	  3.39905 	  0.43287 	 
139.83000 	  3.40388 	  0.53298 	 
139.84000 	  3.40970 	  0.63263 	 
139.85000 	  3.41654 	  0.73444 	 
139.86000 	  3.42440 	  0.83885 	 
139.87000 	  3.43332 	  0.94362 	 
139.88000 	  3.44326 	  1.04448 	 
139.89000 	  3.45418 	  1.13685 	 
139.90000 	  3.46596 	  1.21770 	 
139.91000 	  3.47849 	  1.28686 	 
139.92000 	  3.49167 	  1.34707 	 
139.93000 	  3.50542 	  1.40256 	 
139.94000 	  3.51971 	  1.45678 	 
139.95000 	  3.53455 	  1.51005 	 
139.96000 	  3.54990 	  1.55820 	 
139.97000 	  3.56567 	  1.59295 	 
139.98000 	  3.58168 	  1.60396 	 
139.99000 	  3.59764 	  1.58202 	 
140.00000 	  3.61319 	  1.52229 	 
140.01000 	  3.62796 	  1.42639 	 
140.02000 	  3.64163 	  1.30265 	 
140.03000 	  3.65397 	  1.16426 	 
140.04000 	  3.66491 	  1.02600 	 
140.05000 	  3.67453 	  0.90065 	 
140.06000 	  3.68300 	  0.79616 	 
140.07000 	  3.69053 	  0.71446 	 
140.08000 	  3.69735 	  0.65219 	 
140.09000 	  3.70362 	  0.60279 	 
140.10000 	  3.70942 	  0.55920 	 
140.11000 	  3.71480 	  0.51617 	 
140.12000 	  3.71974 	  0.47140 	 
140.13000 	  3.72423 	  0.42538 	 
140.14000 	  3.72825 	  0.38021 	 
140.15000 	  3.73184 	  0.33814 	 
140.16000 	  3.73503 	  0.30029 	 
140.17000 	  3.73786 	  0.26628 	 
140.18000 	  3.74036 	  0.23456 	 
140.19000 	  3.74255 	  0.20330 	 
140.20000 	  3.74443 	  0.17124 	 
140.21000 	  3.74597 	  0.13819 	 
140.22000 	  3.74719 	  0.10486 	 
140.23000 	  3.74807 	  0.07229 	 
140.24000 	  3.74864 	  0.04116 	 
140.25000 	  3.74890 	  0.01138 	 
140.26000 	  3.74887 	 -0.01791 	 
140.27000 	  3.74854 	 -0.04782 	 
140.28000 	  3.74791 	 -0.07910 	 
140.29000 	  3.74695 	 -0.11173 	 
140.30000 	  3.74567 	 -0.14493 	 
140.31000 	  3.74406 	 -0.17768 	 
140.32000 	  3.74212 	 -0.20936 	 
140.33000 	  3.73987 	 -0.24036 	 
140.34000 	  3.73731 	 -0.27206 	 
140.35000 	  3.73442 	 -0.30632 	 
140.36000 	  3.73117 	 -0.34456 	 
140.37000 	  3.72752 	 -0.38694 	 
140.38000 	  3.72342 	 -0.43213 	 
140.39000 	  3.71887 	 -0.47783 	 
140.40000 	  3.71387 	 -0.52206 	 
140.41000 	  3.70844 	 -0.56471 	 
140.42000 	  3.70257 	 -0.60858 	 
140.43000 	  3.69624 	 -0.65928 	 
140.44000 	  3.68934 	 -0.72397 	 
140.45000 	  3.68170 	 -0.80890 	 
140.46000 	  3.67309 	 -0.91674 	 
140.47000 	  3.66329 	 -1.04463 	 
140.48000 	  3.65216 	 -1.18378 	 
140.49000 	  3.63963 	 -1.32088 	 
140.50000 	  3.62580 	 -1.44116 	 
140.51000 	  3.61090 	 -1.53197 	 
140.52000 	  3.59528 	 -1.58595 	 
140.53000 	  3.57931 	 -1.60252 	 
140.54000 	  3.56334 	 -1.58736 	 
140.55000 	  3.54763 	 -1.55007 	 
140.56000 	  3.53237 	 -1.50088 	 
140.57000 	  3.51763 	 -1.44752 	 
140.58000 	  3.50342 	 -1.39345 	 
140.59000 	  3.48977 	 -1.33775 	 
140.60000 	  3.47669 	 -1.27670 	 
140.61000 	  3.46426 	 -1.20613 	 
140.62000 	  3.45260 	 -1.12371 	 
140.63000 	  3.44183 	 -1.03005 	 
140.64000 	  3.43203 	 -0.92854 	 
140.65000 	  3.42327 	 -0.82384 	 
140.66000 	  3.41555 	 -0.71998 	 
140.67000 	  3.40886 	 -0.61881 	 
140.68000 	  3.40317 	 -0.51947 	 
140.69000 	  3.39847 	 -0.41916 	 
140.70000 	  3.39480 	 -0.31467 	 
140.71000 	  3.39220 	 -0.20409 	 
140.72000 	  3.39074 	 -0.08786 	 
140.73000 	  3.39045 	  0.03125 	 
140.74000 	  3.39136 	  0.14928 	 
140.75000 	  3.39342 	  0.26273 	 
140.76000 	  3.39659 	  0.37002 	 
140.77000 	  3.40080 	  0.47204 	 
140.78000 	  3.40602 	  0.57158 	 
140.79000 	  3.41224 	  0.67186 	 
140.80000 	  3.41947 	  0.77477 	 
140.81000 	  3.42774 	  0.87972 	 
140.82000 	  3.43706 	  0.98354 	 
140.83000 	  3.44739 	  1.08160 	 
140.84000 	  3.45866 	  1.16971 	 
140.85000 	  3.47075 	  1.24587 	 
140.86000 	  3.48354 	  1.31110 	 
140.87000 	  3.49694 	  1.36895 	 
140.88000 	  3.51091 	  1.42367 	 
140.89000 	  3.52542 	  1.47772 	 
140.90000 	  3.54046 	  1.52974 	 
140.91000 	  3.55598 	  1.57385 	 
140.92000 	  3.57188 	  1.60062 	 
140.93000 	  3.58790 	  1.59974 	 
140.94000 	  3.60375 	  1.56336 	 
140.95000 	  3.61904 	  1.48900 	 
140.96000 	  3.63342 	  1.38097 	 
140.97000 	  3.64659 	  1.24980 	 
140.98000 	  3.65838 	  1.10974 	 
140.99000 	  3.66880 	  0.97519 	 
141.00000 	  3.67794 	  0.85733 	 
141.01000 	  3.68602 	  0.76179 	 
141.02000 	  3.69325 	  0.68828 	 
141.03000 	  3.69984 	  0.63187 	 
141.04000 	  3.70593 	  0.58551 	 
141.05000 	  3.71157 	  0.54261 	 
141.06000 	  3.71678 	  0.49901 	 
141.07000 	  3.72154 	  0.45357 	 
141.08000 	  3.72584 	  0.40759 	 
141.09000 	  3.72970 	  0.36340 	 
141.10000 	  3.73313 	  0.32292 	 
141.11000 	  3.73617 	  0.28669 	 
141.12000 	  3.73887 	  0.25379 	 
141.13000 	  3.74125 	  0.22245 	 
141.14000 	  3.74332 	  0.19097 	 
141.15000 	  3.74507 	  0.15850 	 
141.16000 	  3.74649 	  0.12522 	 
141.17000 	  3.74757 	  0.09206 	 
141.18000 	  3.74833 	  0.06001 	 
141.19000 	  3.74878 	  0.02946 	 
141.20000 	  3.74892 	 -0.00000 	 
141.21000 	  3.74878 	 -0.02940 	 
141.22000 	  3.74833 	 -0.05979 	 
141.23000 	  3.74758 	 -0.09164 	 
141.24000 	  3.74650 	 -0.12462 	 
141.25000 	  3.74508 	 -0.15776 	 
141.26000 	  3.74334 	 -0.19012 	 
141.27000 	  3.74128 	 -0.22143 	 
141.28000 	  3.73892 	 -0.25249 	 
141.29000 	  3.73623 	 -0.28497 	 
141.30000 	  3.73321 	 -0.32066 	 
141.31000 	  3.72980 	 -0.36058 	 
141.32000 	  3.72598 	 -0.40429 	 
141.33000 	  3.72171 	 -0.44996 	 
141.34000 	  3.71698 	 -0.49525 	 
141.35000 	  3.71181 	 -0.53874 	 
141.36000 	  3.70621 	 -0.58136 	 
141.37000 	  3.70017 	 -0.62708 	 
141.38000 	  3.69364 	 -0.68237 	 
141.39000 	  3.68647 	 -0.75432 	 
141.40000 	  3.67848 	 -0.84810 	 
141.41000 	  3.66943 	 -0.96441 	 
141.42000 	  3.65913 	 -1.09802 	 
141.43000 	  3.64745 	 -1.23812 	 
141.44000 	  3.63440 	 -1.37040 	 
141.45000 	  3.62012 	 -1.48049 	 
141.46000 	  3.60490 	 -1.55751 	 
141.47000 	  3.58909 	 -1.59664 	 
141.48000 	  3.57308 	 -1.59992 	 
141.49000 	  3.55719 	 -1.57492 	 
141.50000 	  3.54165 	 -1.53187 	 
141.51000 	  3.52658 	 -1.48034 	 
141.52000 	  3.51205 	 -1.42656 	 
141.53000 	  3.49805 	 -1.37217 	 
141.54000 	  3.48461 	 -1.31491 	 
141.55000 	  3.47178 	 -1.25060 	 
141.56000 	  3.45964 	 -1.17555 	 
141.57000 	  3.44831 	 -1.08851 	 
141.58000 	  3.43790 	 -0.99129 	 
141.59000 	  3.42850 	 -0.88798 	 
141.60000 	  3.42014 	 -0.78323 	 
141.61000 	  3.41283 	 -0.68034 	 
141.62000 	  3.40653 	 -0.58011 	 
141.63000 	  3.40122 	 -0.48080 	 
141.64000 	  3.39692 	 -0.37921 	 
141.65000 	  3.39366 	 -0.27246 	 
141.66000 	  3.39149 	 -0.15949 	 
141.67000 	  3.39048 	 -0.04172 	 
141.68000 	  3.39066 	  0.07746 	 
141.69000 	  3.39202 	  0.19405 	 
141.70000 	  3.39453 	  0.30516 	 
141.71000 	  3.39811 	  0.41016 	 
141.72000 	  3.40271 	  0.51082 	 
141.73000 	  3.40832 	  0.61030 	 
141.74000 	  3.41493 	  0.71150 	 
141.75000 	  3.42256 	  0.81543 	 
141.76000 	  3.43124 	  0.92044 	 
141.77000 	  3.44096 	  1.02259 	 
141.78000 	  3.45166 	  1.11720 	 
141.79000 	  3.46326 	  1.20074 	 
141.80000 	  3.47564 	  1.27236 	 
141.81000 	  3.48868 	  1.33421 	 
141.82000 	  3.50230 	  1.39039 	 
141.83000 	  3.51648 	  1.44472 	 
141.84000 	  3.53120 	  1.49840 	 
141.85000 	  3.54644 	  1.54828 	 
141.86000 	  3.56213 	  1.58689 	 
141.87000 	  3.57810 	  1.60408 	 
141.88000 	  3.59410 	  1.59010 	 
141.89000 	  3.60978 	  1.53890 	 
141.90000 	  3.62476 	  1.45056 	 
141.91000 	  3.63869 	  1.33202 	 
141.92000 	  3.65134 	  1.19561 	 
141.93000 	  3.66259 	  1.05608 	 
141.94000 	  3.67249 	  0.92697 	 
141.95000 	  3.68120 	  0.81745 	 
141.96000 	  3.68892 	  0.73080 	 
141.97000 	  3.69588 	  0.66470 	 
141.98000 	  3.70226 	  0.61306 	 
141.99000 	  3.70817 	  0.56872 	 
142.00000 	  3.71364 	  0.52588 	 
142.01000 	  3.71868 	  0.48154 	 
142.02000 	  3.72327 	  0.43565 	 
142.03000 	  3.72739 	  0.39008 	 
142.04000 	  3.73108 	  0.34717 	 
142.05000 	  3.73435 	  0.30836 	 
142.06000 	  3.73726 	  0.27359 	 
142.07000 	  3.73983 	  0.24153 	 
142.08000 	  3.74209 	  0.21030 	 
142.09000 	  3.74404 	  0.17848 	 
142.10000 	  3.74566 	  0.14562 	 
142.11000 	  3.74695 	  0.11226 	 
142.12000 	  3.74790 	  0.07943 	 
142.13000 	  3.74854 	  0.04796 	 
142.14000 	  3.74887 	  0.01793 	 
142.15000 	  3.74890 	 -0.01137 	 
142.16000 	  3.74864 	 -0.04105 	 
142.17000 	  3.74808 	 -0.07199 	 
142.18000 	  3.74720 	 -0.10437 	 
142.19000 	  3.74599 	 -0.13754 	 
142.20000 	  3.74445 	 -0.17046 	 
142.21000 	  3.74258 	 -0.20239 	 
142.22000 	  3.74040 	 -0.23345 	 
142.23000 	  3.73791 	 -0.26484 	 
142.24000 	  3.73510 	 -0.29837 	 
142.25000 	  3.73193 	 -0.33566 	 
142.26000 	  3.72837 	 -0.37719 	 
142.27000 	  3.72438 	 -0.42193 	 
142.28000 	  3.71993 	 -0.46772 	 
142.29000 	  3.71503 	 -0.51237 	 
142.30000 	  3.70969 	 -0.55525 	 
142.31000 	  3.70392 	 -0.59844 	 
142.32000 	  3.69770 	 -0.64703 	 
142.33000 	  3.69094 	 -0.70799 	 
142.34000 	  3.68348 	 -0.78801 	 
142.35000 	  3.67510 	 -0.89077 	 
142.36000 	  3.66559 	 -1.01476 	 
142.37000 	  3.65476 	 -1.15243 	 
142.38000 	  3.64254 	 -1.29127 	 
142.39000 	  3.62898 	 -1.41652 	 
142.40000 	  3.61430 	 -1.51476 	 
142.41000 	  3.59880 	 -1.57725 	 
142.42000 	  3.58288 	 -1.60186 	 
142.43000 	  3.56688 	 -1.59303 	 
142.44000 	  3.55110 	 -1.55976 	 
142.45000 	  3.53573 	 -1.51242 	 
142.46000 	  3.52087 	 -1.45952 	 
142.47000 	  3.50654 	 -1.40555 	 
142.48000 	  3.49276 	 -1.35047 	 
142.49000 	  3.47955 	 -1.29100 	 
142.50000 	  3.46697 	 -1.22285 	 
142.51000 	  3.45513 	 -1.14312 	 
142.52000 	  3.44415 	 -1.05176 	 
142.53000 	  3.43412 	 -0.95161 	 
142.54000 	  3.42513 	 -0.84722 	 
142.55000 	  3.41718 	 -0.74292 	 
142.56000 	  3.41026 	 -0.64113 	 
